2025-03-28 23:26:13,219 INFO    MainThread:1211889 [wandb_setup.py:_flush():67] Current SDK version is 0.19.8
2025-03-28 23:26:13,220 INFO    MainThread:1211889 [wandb_setup.py:_flush():67] Configure stats pid to 1211889
2025-03-28 23:26:13,220 INFO    MainThread:1211889 [wandb_setup.py:_flush():67] Loading settings from /home/jay/.config/wandb/settings
2025-03-28 23:26:13,220 INFO    MainThread:1211889 [wandb_setup.py:_flush():67] Loading settings from /home/jay/FNO_RL/wandb/settings
2025-03-28 23:26:13,220 INFO    MainThread:1211889 [wandb_setup.py:_flush():67] Loading settings from environment variables
2025-03-28 23:26:13,220 INFO    MainThread:1211889 [wandb_init.py:setup_run_log_directory():647] Logging user logs to /home/jay/FNO_RL/wandb/run-20250328_232613-jrgt852o/logs/debug.log
2025-03-28 23:26:13,220 INFO    MainThread:1211889 [wandb_init.py:setup_run_log_directory():648] Logging internal logs to /home/jay/FNO_RL/wandb/run-20250328_232613-jrgt852o/logs/debug-internal.log
2025-03-28 23:26:13,221 INFO    MainThread:1211889 [wandb_init.py:init():761] calling init triggers
2025-03-28 23:26:13,221 INFO    MainThread:1211889 [wandb_init.py:init():766] wandb.init called with sweep_config: {}
config: {'_wandb': {}}
2025-03-28 23:26:13,221 INFO    MainThread:1211889 [wandb_init.py:init():784] starting backend
2025-03-28 23:26:13,221 INFO    MainThread:1211889 [wandb_init.py:init():788] sending inform_init request
2025-03-28 23:26:13,222 INFO    MainThread:1211889 [backend.py:_multiprocessing_setup():101] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2025-03-28 23:26:13,222 INFO    MainThread:1211889 [wandb_init.py:init():798] backend started and connected
2025-03-28 23:26:13,223 INFO    MainThread:1211889 [wandb_init.py:init():891] updated telemetry
2025-03-28 23:26:13,223 INFO    MainThread:1211889 [wandb_init.py:init():915] communicating run to backend with 90.0 second timeout
2025-03-28 23:26:13,479 INFO    MainThread:1211889 [wandb_init.py:init():990] starting run threads in backend
2025-03-28 23:26:13,541 INFO    MainThread:1211889 [wandb_run.py:_console_start():2375] atexit reg
2025-03-28 23:26:13,541 INFO    MainThread:1211889 [wandb_run.py:_redirect():2227] redirect: wrap_raw
2025-03-28 23:26:13,541 INFO    MainThread:1211889 [wandb_run.py:_redirect():2292] Wrapping output streams.
2025-03-28 23:26:13,541 INFO    MainThread:1211889 [wandb_run.py:_redirect():2315] Redirects installed.
2025-03-28 23:26:13,542 INFO    MainThread:1211889 [wandb_init.py:init():1032] run started, returning control to user process
2025-03-28 23:26:26,543 INFO    MsgRouterThr:1211889 [mailbox.py:close():129] Closing mailbox, abandoning 1 handles.
